DATAFLOW,MEASURE,CATEGORY,PRICE_ADJUSTMENT,TSEST,STATE,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:HSI_Q(1.2.0),7,3,CUR,30,6,Q,2024-Q3,3036.7,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,6,Q,2024-Q4,3065.3,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,6,Q,2025-Q1,3079.6,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,6,Q,2025-Q2,3091.4,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,6,Q,2025-Q3,3132.3,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,6,Q,2025-Q4,3203.4,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,6,Q,2026-Q1,3260.9,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,6,Q,2026-Q2,3302.8,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2012-Q3,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2012-Q4,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2013-Q1,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2013-Q2,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2013-Q3,-5.5,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2013-Q4,-1.7,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2014-Q1,2.3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2014-Q2,3.9,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2014-Q3,4.9,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2014-Q4,2.9,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2015-Q1,0.9,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2015-Q2,2.1,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2015-Q3,2.5,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2015-Q4,1.2,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2016-Q1,0.3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2016-Q2,0.2,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2016-Q3,0.1,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2016-Q4,2.8,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2017-Q1,5.8,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2017-Q2,5.5,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2017-Q3,5.3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2017-Q4,5,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2018-Q1,4.3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2018-Q2,6.2,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2018-Q3,8.5,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2018-Q4,8,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2019-Q1,5.3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2019-Q2,3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2019-Q3,1.2,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2019-Q4,0.3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2020-Q1,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2020-Q2,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2020-Q3,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2020-Q4,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2021-Q1,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2021-Q2,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2021-Q3,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2021-Q4,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2022-Q1,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2022-Q2,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2022-Q3,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2022-Q4,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2023-Q1,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2023-Q2,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2023-Q3,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2023-Q4,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2024-Q1,4.6,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2024-Q2,5.3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2024-Q3,2.5,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2024-Q4,2.3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2025-Q1,4.5,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2025-Q2,5.7,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2025-Q3,7.5,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2025-Q4,7,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2026-Q1,5.6,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,6,Q,2026-Q2,5.7,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2012-Q3,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2012-Q4,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2013-Q1,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2013-Q2,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2013-Q3,3.9,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2013-Q4,3.9,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2014-Q1,5.1,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2014-Q2,6,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2014-Q3,3.6,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2014-Q4,2.2,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2015-Q1,0.9,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2015-Q2,0.9,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2015-Q3,2.1,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2015-Q4,3.3,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2016-Q1,3.6,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2016-Q2,1.5,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2016-Q3,-0.9,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2016-Q4,-1.7,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2017-Q1,-2.4,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2017-Q2,-1.9,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2017-Q3,-0.9,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2017-Q4,-1.6,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2018-Q1,-0.2,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2018-Q2,3.2,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2018-Q3,4.7,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2018-Q4,3.5,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2019-Q1,-2.4,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2019-Q2,-6.6,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2019-Q3,-6.3,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2019-Q4,-3.2,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2020-Q1,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2020-Q2,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2020-Q3,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2020-Q4,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2021-Q1,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2021-Q2,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2021-Q3,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2021-Q4,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2022-Q1,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2022-Q2,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2022-Q3,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2022-Q4,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2023-Q1,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2023-Q2,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2023-Q3,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2023-Q4,,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2024-Q1,1.4,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2024-Q2,2,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2024-Q3,2.9,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2024-Q4,4,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2025-Q1,4.8,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2025-Q2,5.4,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2025-Q3,5.1,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2025-Q4,4.6,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2026-Q1,6.2,,,,
ABS:HSI_Q(1.2.0),9,1,CUR,30,7,Q,2026-Q2,8.5,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2012-Q3,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2012-Q4,1.9,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2013-Q1,1.8,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2013-Q2,1.1,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2013-Q3,1.8,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2013-Q4,1.5,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2014-Q1,0.7,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2014-Q2,-0.6,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2014-Q3,-0.1,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2014-Q4,-0.2,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2015-Q1,0,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2015-Q2,0.9,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2015-Q3,0.4,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2015-Q4,-0.3,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2016-Q1,-0.5,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2016-Q2,-0.2,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2016-Q3,0.4,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2016-Q4,2.7,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2017-Q1,1.4,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2017-Q2,1.3,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2017-Q3,0.2,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2017-Q4,-1,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2018-Q1,1.8,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2018-Q2,3.6,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2018-Q3,1.1,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2018-Q4,-0.7,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2019-Q1,-1.6,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2019-Q2,-2.7,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2019-Q3,0.1,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2019-Q4,1.7,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2020-Q1,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2020-Q2,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2020-Q3,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2020-Q4,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2021-Q1,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2021-Q2,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2021-Q3,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2021-Q4,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2022-Q1,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2022-Q2,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2022-Q3,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2022-Q4,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2023-Q1,,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2023-Q2,1.6,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2023-Q3,2.5,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2023-Q4,1.1,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2024-Q1,-0.4,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2024-Q2,-0.1,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2024-Q3,0.4,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2024-Q4,3.3,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2025-Q1,2.6,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2025-Q2,1.2,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2025-Q3,1.9,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2025-Q4,1.3,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2026-Q1,1.8,,,,
ABS:HSI_Q(1.2.0),8,4,CUR,30,7,Q,2026-Q2,0.4,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2012-Q3,1595.6,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2012-Q4,1596.5,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2013-Q1,1607.9,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2013-Q2,1621,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2013-Q3,1618.9,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2013-Q4,1609.1,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2014-Q1,1604.7,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2014-Q2,1613.3,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2014-Q3,1640.6,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2014-Q4,1667.6,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2015-Q1,1686,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2015-Q2,1705.4,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2015-Q3,1730.9,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2015-Q4,1755.2,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2016-Q1,1784.9,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2016-Q2,1807.2,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2016-Q3,1815.2,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2016-Q4,1829.8,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2017-Q1,1858.6,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2017-Q2,1881.5,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2017-Q3,1878.7,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2017-Q4,1909.9,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2018-Q1,1956.9,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2018-Q2,2002.5,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2018-Q3,2023.2,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2018-Q4,2029.8,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2019-Q1,1998.5,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2019-Q2,1976.6,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2019-Q3,1979.6,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2019-Q4,1961,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2020-Q1,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2020-Q2,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2020-Q3,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2020-Q4,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2021-Q1,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2021-Q2,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2021-Q3,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2021-Q4,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2022-Q1,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2022-Q2,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2022-Q3,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2022-Q4,,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2023-Q1,2603.8,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2023-Q2,2610.7,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2023-Q3,2628,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2023-Q4,2635,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2024-Q1,2641.1,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2024-Q2,2644,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2024-Q3,2636.3,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2024-Q4,2644.8,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2025-Q1,2665.2,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2025-Q2,2689.5,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2025-Q3,2714.1,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2025-Q4,2739.9,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2026-Q1,2750.4,,,,
ABS:HSI_Q(1.2.0),7,3,CUR,30,8,Q,2026-Q2,2768.8,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2012-Q3,867,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2012-Q4,869.8,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2013-Q1,890.4,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2013-Q2,914.3,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2013-Q3,920.4,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2013-Q4,935.4,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2014-Q1,944,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2014-Q2,935.3,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2014-Q3,945.1,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2014-Q4,947,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2015-Q1,947.4,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2015-Q2,967,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2015-Q3,967.6,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2015-Q4,956.6,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2016-Q1,960.7,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2016-Q2,974.7,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2016-Q3,991,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2016-Q4,1008.2,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2017-Q1,1023.1,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2017-Q2,1031,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2017-Q3,1030.1,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2017-Q4,1041.1,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2018-Q1,1062,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2018-Q2,1082.8,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2018-Q3,1105.5,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2018-Q4,1127.8,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2019-Q1,1125.8,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2019-Q2,1110.1,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2019-Q3,1112.5,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2019-Q4,1125.8,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2020-Q1,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2020-Q2,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2020-Q3,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2020-Q4,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2021-Q1,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2021-Q2,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2021-Q3,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2021-Q4,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2022-Q1,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2022-Q2,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2022-Q3,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2022-Q4,,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2023-Q1,1375.6,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2023-Q2,1389.7,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2023-Q3,1415.2,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2023-Q4,1429.4,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2024-Q1,1434.6,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2024-Q2,1446.3,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2024-Q3,1456.9,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2024-Q4,1479,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2025-Q1,1516.3,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2025-Q2,1535.1,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2025-Q3,1546.1,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2025-Q4,1559.9,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2026-Q1,1568.2,,,,
ABS:HSI_Q(1.2.0),7,4,CUR,30,8,Q,2026-Q2,1582.2,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2012-Q3,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2012-Q4,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2013-Q1,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2013-Q2,,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2013-Q3,6.2,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2013-Q4,7.5,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2014-Q1,6,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2014-Q2,2.3,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2014-Q3,2.7,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2014-Q4,1.2,,,,
ABS:HSI_Q(1.2.0),9,4,CUR,30,8,Q,2015-Q1,0.4,,,,
