DATAFLOW,ASGS_2011_STATE_GCCSA_SA4_SA3_SA2,HH_TYPE,PROJ_SERIES,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2035,2436344,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2036,2465239,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2037,2493292,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2038,2520234,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2039,2546251,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2040,2571147,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2041,2595329,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2042,2618695,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2043,2640769,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2044,2661958,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2045,2682024,,,
ABS:ABS_HH_PROV(1.0.0),1GSYD,4,1,A,2046,2701351,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2021,566691,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2022,574265,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2023,585998,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2024,596031,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2025,605604,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2026,614513,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2027,622711,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2028,630552,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2029,638129,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2030,645346,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2031,652187,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2032,658521,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2033,664718,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2034,670753,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2035,676641,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2036,682372,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2037,687903,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2038,693184,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2039,698276,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2040,703138,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2041,707906,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2042,712443,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2043,716724,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2044,720837,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2045,724776,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,4,1,A,2046,728644,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2021,221512,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2022,224164,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2023,225227,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2024,226117,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2025,227358,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2026,228800,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2027,230533,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2028,232348,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2029,234291,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2030,236377,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2031,238541,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2032,240903,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2033,243326,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2034,245851,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2035,248467,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2036,251139,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2037,253960,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2038,256811,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2039,259732,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2040,262699,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2041,265745,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2042,268860,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2043,271991,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2044,275210,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2045,278499,,,
ABS:ABS_HH_PROV(1.0.0),5RWAU,4,2,A,2046,281874,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2021,30694,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2022,31125,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2023,31585,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2024,31956,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2025,32357,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2026,32822,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2027,33268,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2028,33757,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2029,34233,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2030,34724,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2031,35251,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2032,35776,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2033,36307,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2034,36789,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2035,37246,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2036,37693,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2037,38058,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2038,38375,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2039,38658,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2040,38878,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2041,39081,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2042,39251,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2043,39351,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2044,39437,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2045,39498,,,
ABS:ABS_HH_PROV(1.0.0),5GPER,32,2,A,2046,39529,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2021,784255,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2022,789722,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2023,800527,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2024,810638,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2025,820761,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2026,830398,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2027,839309,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2028,848451,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2029,857749,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2030,867352,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2031,876922,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2032,886329,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2033,895855,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2034,905466,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2035,915191,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2036,924828,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2037,934438,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2038,943890,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2039,953306,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2040,962652,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2041,971982,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2042,981258,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2043,990238,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2044,999126,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2045,1007893,,,
ABS:ABS_HH_PROV(1.0.0),1RNSW,1_2,3,A,2046,1016718,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2021,1329416,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2022,1343856,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2023,1376477,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2024,1404861,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2025,1433946,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2026,1462827,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2027,1490870,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2028,1518105,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2029,1544775,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2030,1571207,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2031,1596603,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2032,1620460,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2033,1644186,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2034,1667849,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2035,1691632,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2036,1715002,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2037,1738106,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2038,1760861,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2039,1783179,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2040,1805153,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2041,1826608,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2042,1847511,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2043,1867684,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2044,1887259,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2045,1906207,,,
ABS:ABS_HH_PROV(1.0.0),2GMEL,1_2,3,A,2046,1924799,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2021,160136,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2022,161449,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2023,163824,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2024,165825,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2025,167641,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2026,169287,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2027,170813,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2028,172162,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2029,173408,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2030,174529,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2031,175574,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2032,176573,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2033,177419,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2034,178164,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2035,178824,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2036,179428,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2037,179932,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2038,180328,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2039,180635,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2040,180874,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2041,181074,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2042,181207,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2043,181272,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2044,181319,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2045,181357,,,
ABS:ABS_HH_PROV(1.0.0),4GADE,31,3,A,2046,181360,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2021,114107,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2022,114443,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2023,114756,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2024,114838,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2025,114941,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2026,115107,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2027,115252,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2028,115363,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2029,115419,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2030,115400,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2031,115334,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2032,115186,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2033,115017,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2034,114825,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2035,114574,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2036,114288,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2037,113970,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2038,113596,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2039,113179,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2040,112702,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2041,112184,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2042,111634,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2043,111037,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2044,110418,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2045,109761,,,
ABS:ABS_HH_PROV(1.0.0),4RSAU,1_2,3,A,2046,109099,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2021,1053671,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2022,1069050,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2023,1088382,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2024,1105112,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2025,1121547,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2026,1137376,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2027,1152313,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2028,1166967,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2029,1181368,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2030,1195628,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2031,1209630,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2032,1223125,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2033,1236409,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2034,1249335,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2035,1262032,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2036,1274515,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2037,1286481,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2038,1298001,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2039,1309046,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2040,1319634,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2041,1329963,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2042,1339706,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2043,1348803,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2044,1357467,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2045,1365645,,,
ABS:ABS_HH_PROV(1.0.0),5,4,3,A,2046,1373569,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2021,2181156,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2022,2192901,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2023,2229442,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2024,2261075,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2025,2293322,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2026,2324598,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2027,2354691,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2028,2384229,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2029,2413332,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2030,2442444,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2031,2470382,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2032,2496685,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2033,2522880,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2034,2549071,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2035,2575412,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2036,2601205,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2037,2626633,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2038,2651418,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2039,2675784,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2040,2699743,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2041,2723224,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2042,2746231,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2043,2768265,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2044,2789769,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2045,2810580,,,
ABS:ABS_HH_PROV(1.0.0),1,1_2,3,A,2046,2831076,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2021,98049,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2022,90621,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2023,93203,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2024,95447,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2025,97560,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2026,99608,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2027,101609,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2028,103607,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2029,105527,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2030,107307,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2031,109024,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2032,110741,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2033,112458,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2034,114074,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2035,115540,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2036,116957,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2037,118258,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2038,119492,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2039,120685,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2040,121790,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2041,122903,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2042,124093,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2043,125200,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2044,126325,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2045,127459,,,
ABS:ABS_HH_PROV(1.0.0),3,32,3,A,2046,128562,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2021,121406,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2022,123461,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2023,126841,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2024,129811,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2025,132868,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2026,136061,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2027,138718,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2028,141402,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2029,144003,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2030,146464,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2031,148875,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2032,150983,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2033,153047,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2034,154960,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2035,156691,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2036,158417,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2037,159624,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2038,160697,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2039,161725,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2040,162593,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2041,163495,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2042,164451,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2043,165243,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2044,166045,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2045,166820,,,
ABS:ABS_HH_PROV(1.0.0),1,32,2,A,2046,167527,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2021,69094,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2022,70164,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2023,71285,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2024,72332,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2025,73345,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2026,74343,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2027,75375,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2028,76318,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2029,77218,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2030,78067,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2031,78881,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2032,79661,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2033,80366,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2034,81027,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2035,81638,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2036,82228,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2037,82762,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2038,83239,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2039,83684,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2040,84079,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2041,84466,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2042,84802,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2043,85092,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2044,85366,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2045,85606,,,
ABS:ABS_HH_PROV(1.0.0),6,31,1,A,2046,85836,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2021,121406,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2022,122091,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2023,124076,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2024,125637,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2025,127259,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2026,128995,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2027,130886,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2028,132785,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2029,134577,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2030,136215,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2031,137771,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2032,139349,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2033,140866,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2034,142235,,,
ABS:ABS_HH_PROV(1.0.0),1,32,1,A,2035,143430,,,
