DATAFLOW,MEASURE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1994-Q2,5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1994-Q3,6.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1994-Q4,6.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1995-Q1,8.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1995-Q2,5.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1995-Q3,7.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1995-Q4,7.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1996-Q1,9.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1996-Q2,5.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1996-Q3,7.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1996-Q4,7.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1997-Q1,10,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1997-Q2,5.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1997-Q3,7.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1997-Q4,7.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1998-Q1,10.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1998-Q2,6.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1998-Q3,8.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1998-Q4,7.1,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1999-Q1,9.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1999-Q2,6.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1999-Q3,9.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,1999-Q4,7.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2000-Q1,10.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2000-Q2,6.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2000-Q3,8.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2000-Q4,8.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2001-Q1,11.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2001-Q2,7.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2001-Q3,9.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2001-Q4,9.1,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2002-Q1,12.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2002-Q2,7.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2002-Q3,10.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2002-Q4,9.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2003-Q1,13.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2003-Q2,8.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2003-Q3,11.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2003-Q4,10.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2004-Q1,14.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2004-Q2,9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2004-Q3,11.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2004-Q4,11.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2005-Q1,15.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2005-Q2,9.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2005-Q3,13.1,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2005-Q4,13.1,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2006-Q1,17.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2006-Q2,11.1,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2006-Q3,13,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2006-Q4,13.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2007-Q1,15.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2007-Q2,11.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2007-Q3,15.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2007-Q4,15.3,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2008-Q1,19.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2008-Q2,15.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2008-Q3,19.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2008-Q4,17.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2009-Q1,19,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2009-Q2,13.3,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2009-Q3,15.3,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2009-Q4,13.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2010-Q1,15.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2010-Q2,13.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2010-Q3,16,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2010-Q4,15.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2011-Q1,17.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2011-Q2,15.3,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2011-Q3,18.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2011-Q4,18.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2012-Q1,22.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2012-Q2,18.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2012-Q3,20.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2012-Q4,18.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2013-Q1,20.1,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2013-Q2,15.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2013-Q3,17,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2013-Q4,14.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2014-Q1,16.1,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2014-Q2,12,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2014-Q3,14.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2014-Q4,13,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2015-Q1,14.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2015-Q2,11.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2015-Q3,13.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2015-Q4,12.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2016-Q1,14.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2016-Q2,10.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2016-Q3,13.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2016-Q4,11.7,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2017-Q1,13.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2017-Q2,9.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2017-Q3,12.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2017-Q4,10.3,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2018-Q1,12.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2018-Q2,9.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2018-Q3,12.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2018-Q4,10.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2019-Q1,13.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2019-Q2,11.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2019-Q3,15.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2019-Q4,16.4,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2020-Q1,17.3,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2020-Q2,1.3,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2020-Q3,2.1,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2020-Q4,3.1,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2021-Q1,3.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2021-Q2,4.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2021-Q3,3.6,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2021-Q4,4.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2022-Q1,12.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2022-Q2,15,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2022-Q3,20.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2022-Q4,20.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2023-Q1,26,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2023-Q2,20.2,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2023-Q3,23.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2023-Q4,20.3,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2024-Q1,23.8,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2024-Q2,15.5,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2024-Q3,19.3,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2024-Q4,17,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2025-Q1,20.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2025-Q2,14,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2025-Q3,18.9,,,,
ABS:ERP_COMP_Q(1.0.0),7,5,Q,2025-Q4,15.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1981-Q2,122.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1981-Q3,125.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1981-Q4,127.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1982-Q1,129.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1982-Q2,130.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1982-Q3,131.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1982-Q4,132.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1983-Q1,134.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1983-Q2,135.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1983-Q3,137.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1983-Q4,139.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1984-Q1,140.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1984-Q2,142.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1984-Q3,143.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1984-Q4,145.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1985-Q1,146.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1985-Q2,148.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1985-Q3,150.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1985-Q4,152.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1986-Q1,153.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1986-Q2,154.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1986-Q3,155.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1986-Q4,156.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1987-Q1,157.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1987-Q2,158.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1987-Q3,159.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1987-Q4,159,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1988-Q1,159,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1988-Q2,159,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1988-Q3,159.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1988-Q4,160.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1989-Q1,161.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1989-Q2,161.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1989-Q3,161.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1989-Q4,162.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1990-Q1,162.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1990-Q2,163.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1990-Q3,164.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1990-Q4,165,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1991-Q1,165.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1991-Q2,165.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1991-Q3,166.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1991-Q4,167,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1992-Q1,168.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1992-Q2,168.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1992-Q3,169.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1992-Q4,170.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1993-Q1,171.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1993-Q2,171.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1993-Q3,172.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1993-Q4,173.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1994-Q1,174.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1994-Q2,174.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1994-Q3,175.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1994-Q4,176.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1995-Q1,178.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1995-Q2,179.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1995-Q3,180.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1995-Q4,182.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1996-Q1,183.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1996-Q2,184.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1996-Q3,186.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1996-Q4,187.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1997-Q1,188.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1997-Q2,189.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1997-Q3,190.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1997-Q4,191.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1998-Q1,192.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1998-Q2,192.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1998-Q3,193.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1998-Q4,194.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1999-Q1,195.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1999-Q2,196,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1999-Q3,196.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,1999-Q4,197.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2000-Q1,198.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2000-Q2,199.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2000-Q3,199.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2000-Q4,200,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2001-Q1,200.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2001-Q2,201.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2001-Q3,202,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2001-Q4,201.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2002-Q1,201.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2002-Q2,202.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2002-Q3,202.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2002-Q4,201.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2003-Q1,201.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2003-Q2,201.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2003-Q3,201.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2003-Q4,201.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2004-Q1,202,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2004-Q2,202.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2004-Q3,203.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2004-Q4,203.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2005-Q1,204.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2005-Q2,205.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2005-Q3,206.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2005-Q4,207.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2006-Q1,208.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2006-Q2,209.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2006-Q3,210.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2006-Q4,211,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2007-Q1,212.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2007-Q2,213.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2007-Q3,215.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2007-Q4,216.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2008-Q1,217.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2008-Q2,219.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2008-Q3,221.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2008-Q4,222.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2009-Q1,223.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2009-Q2,226,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2009-Q3,227.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2009-Q4,227.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2010-Q1,228.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2010-Q2,229.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2010-Q3,230.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2010-Q4,230.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2011-Q1,230.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2011-Q2,231.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2011-Q3,232.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2011-Q4,233,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2012-Q1,234.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2012-Q2,235.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2012-Q3,237.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2012-Q4,238.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2013-Q1,240.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2013-Q2,241.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2013-Q3,242.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2013-Q4,242.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2014-Q1,242.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2014-Q2,242.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2014-Q3,243.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2014-Q4,242.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2015-Q1,243.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2015-Q2,244.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2015-Q3,244.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2015-Q4,244.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2016-Q1,244.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2016-Q2,245.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2016-Q3,246.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2016-Q4,246.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2017-Q1,246.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2017-Q2,247.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2017-Q3,247.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2017-Q4,246.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2018-Q1,246.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2018-Q2,247.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2018-Q3,247,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2018-Q4,245.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2019-Q1,246,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2019-Q2,246.6,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2019-Q3,246.7,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2019-Q4,246.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2020-Q1,247,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2020-Q2,247.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2020-Q3,247.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2020-Q4,247.8,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2021-Q1,248.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2021-Q2,248.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2021-Q3,249.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2021-Q4,250.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2022-Q1,252.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2022-Q2,253.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2022-Q3,254.4,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2022-Q4,255.3,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2023-Q1,256.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2023-Q2,257.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2023-Q3,258.5,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2023-Q4,259.1,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2024-Q1,260,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2024-Q2,260.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2024-Q3,262,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2024-Q4,263.2,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2025-Q1,264.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2025-Q2,265.9,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2025-Q3,267,,,,
ABS:ERP_COMP_Q(1.0.0),10,7,Q,2025-Q4,267.5,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1981-Q2,0.5,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1981-Q3,0.2,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1981-Q4,0.4,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1982-Q1,0.2,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1982-Q2,0.2,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1982-Q3,0.1,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1982-Q4,0.1,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1983-Q1,0.2,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1983-Q2,0.1,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1983-Q3,0.4,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1983-Q4,0,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1984-Q1,0.1,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1984-Q2,0.2,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1984-Q3,0.2,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1984-Q4,0.2,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1985-Q1,0.3,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1985-Q2,0.3,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1985-Q3,0.3,,,,
ABS:ERP_COMP_Q(1.0.0),11,7,Q,1985-Q4,0.2,,,,
